"id1" "id2" "simpson"
33 88 0.375
34 88 0.3125
35 88 0.1875
36 88 0.133333333333333
37 88 0.9375
38 88 0.857142857142857
39 88 0.857142857142857
40 88 0.8125
41 88 0.4
42 88 0.75
43 88 1
44 88 0.125
45 88 0.375
46 88 0.928571428571429
47 88 0.0666666666666667
48 88 0.8125
49 88 0.857142857142857
50 88 0.625
51 88 0.466666666666667
52 88 0.375
53 88 0.857142857142857
54 88 0.9375
55 88 0.692307692307692
56 88 0.4375
57 88 1
59 88 0.428571428571429
60 88 0.846153846153846
61 88 0.4375
62 88 0.357142857142857
63 88 0.384615384615385
64 88 0.857142857142857
65 88 0.571428571428571
66 88 0.333333333333333
67 88 0.125
68 88 1
70 88 0.6
71 88 0.857142857142857
74 88 0.333333333333333
75 88 0.285714285714286
76 88 0.75
79 88 1
80 88 0.375
81 88 0.846153846153846
82 88 0.25
83 88 0.142857142857143
84 88 0.4375
85 88 0.428571428571429
87 88 0.5
1 89 0.615384615384615
2 89 0.769230769230769
3 89 0.923076923076923
4 89 0.538461538461538
5 89 0.615384615384615
6 89 0.230769230769231
7 89 0.692307692307692
13 89 1
14 89 0.615384615384615
15 89 0.461538461538462
16 89 0.769230769230769
17 89 0.461538461538462
18 89 0.153846153846154
19 89 0.0769230769230769
23 89 0.153846153846154
24 89 0.538461538461538
25 89 1
26 89 0.307692307692308
27 89 0.692307692307692
29 89 0.692307692307692
30 89 0.307692307692308
31 89 0.615384615384615
33 89 0.307692307692308
34 89 0.307692307692308
35 89 0.538461538461538
36 89 0.538461538461538
42 89 0.0769230769230769
44 89 0.538461538461538
45 89 0.153846153846154
47 89 1
51 89 0.0769230769230769
56 89 0.153846153846154
58 89 0.538461538461538
65 89 0.0769230769230769
66 89 0.153846153846154
67 89 0.538461538461538
69 89 0.923076923076923
76 89 0.0769230769230769
77 89 0.769230769230769
78 89 1
80 89 0.230769230769231
1 90 0.733333333333333
2 90 0.2
3 90 0.333333333333333
4 90 0.8
5 90 0.8
7 90 0.533333333333333
10 90 0.266666666666667
12 90 0.533333333333333
13 90 0.466666666666667
14 90 0.0666666666666667
15 90 0.846153846153846
16 90 0.533333333333333
17 90 0.928571428571429
18 90 0.733333333333333
19 90 0.6
23 90 0.666666666666667
25 90 0.466666666666667
26 90 0.866666666666667
27 90 0.6
28 90 0.333333333333333
29 90 0.533333333333333
30 90 0.866666666666667
31 90 0.8
32 90 0.428571428571429
33 90 0.866666666666667
34 90 0.866666666666667
35 90 0.8
36 90 0.8
37 90 0.333333333333333
39 90 0.0714285714285714
40 90 0.0666666666666667
42 90 0.466666666666667
43 90 0.2
44 90 0.866666666666667
45 90 0.733333333333333
47 90 0.466666666666667
48 90 0.333333333333333
51 90 0.666666666666667
53 90 0.285714285714286
54 90 0.133333333333333
56 90 0.733333333333333
57 90 0.0769230769230769
58 90 0.0714285714285714
60 90 0.0769230769230769
65 90 0.5
66 90 0.733333333333333
67 90 0.733333333333333
69 90 0.333333333333333
71 90 0.0714285714285714
76 90 0.466666666666667
77 90 0.2
78 90 0.428571428571429
79 90 0.2
80 90 0.8
88 90 0.133333333333333
89 90 0.461538461538462
1 91 0.9375
2 91 0.411764705882353
3 91 0.588235294117647
4 91 0.875
5 91 0.875
6 91 0.230769230769231
7 91 1
10 91 0.235294117647059
12 91 0.25
13 91 0.75
14 91 0.333333333333333
15 91 0.923076923076923
16 91 1
17 91 0.785714285714286
18 91 0.4
19 91 0.333333333333333
23 91 0.375
24 91 0.266666666666667
25 91 0.764705882352941
26 91 0.5
27 91 1
28 91 0.235294117647059
29 91 1
30 91 0.444444444444444
31 91 0.875
32 91 0.285714285714286
33 91 0.444444444444444
34 91 0.470588235294118
35 91 0.75
36 91 0.866666666666667
37 91 0.222222222222222
39 91 0.0714285714285714
40 91 0.0625
42 91 0.294117647058823
43 91 0.166666666666667
44 91 0.8125
45 91 0.375
47 91 0.8
48 91 0.25
51 91 0.333333333333333
53 91 0.285714285714286
54 91 0.117647058823529
56 91 0.375
57 91 0.0769230769230769
58 91 0.357142857142857
60 91 0.0769230769230769
65 91 0.285714285714286
66 91 0.4
67 91 0.9375
69 91 0.6
71 91 0.0714285714285714
76 91 0.294117647058823
77 91 0.4375
78 91 0.785714285714286
79 91 0.166666666666667
80 91 0.411764705882353
88 91 0.125
89 91 0.769230769230769
90 91 0.666666666666667
1 92 0.0625
4 92 0.0625
5 92 0.0625
7 92 0.0666666666666667
8 92 0.4
9 92 0.25
10 92 0.6875
11 92 0.6875
12 92 0.5625
15 92 0.0769230769230769
16 92 0.0625
17 92 0.0714285714285714
18 92 0.266666666666667
19 92 0.466666666666667
20 92 0.928571428571429
21 92 0.25
22 92 0.6
23 92 0.4375
26 92 0.25
28 92 0.6875
29 92 0.0666666666666667
30 92 0.3125
31 92 0.0625
32 92 0.571428571428571
33 92 0.3125
34 92 0.25
35 92 0.125
36 92 0.0666666666666667
37 92 0.75
38 92 1
39 92 0.928571428571429
40 92 0.875
41 92 0.6
42 92 0.625
43 92 0.875
44 92 0.0625
45 92 0.3125
46 92 0.857142857142857
48 92 0.625
49 92 0.928571428571429
50 92 0.8125
51 92 0.4
52 92 0.5
53 92 0.642857142857143
54 92 0.875
55 92 0.846153846153846
56 92 0.375
57 92 0.923076923076923
59 92 0.571428571428571
60 92 0.923076923076923
61 92 0.625
62 92 0.5
63 92 0.538461538461538
64 92 0.857142857142857
65 92 0.5
66 92 0.266666666666667
67 92 0.0625
68 92 0.857142857142857
70 92 0.8
71 92 0.928571428571429
72 92 0.0625
74 92 0.466666666666667
75 92 0.5
76 92 0.5625
79 92 0.875
80 92 0.3125
81 92 0.923076923076923
82 92 0.3125
83 92 0.214285714285714
84 92 0.625
85 92 0.642857142857143
86 92 0.0625
87 92 0.6875
88 92 0.8125
90 92 0.0666666666666667
91 92 0.0625
8 93 0.733333333333333
9 93 0.5
10 93 0.352941176470588
11 93 0.875
12 93 0.25
18 93 0.0666666666666667
19 93 0.2
20 93 0.785714285714286
21 93 0.529411764705882
22 93 1
23 93 0.1875
26 93 0.125
28 93 0.352941176470588
30 93 0.166666666666667
32 93 0.214285714285714
33 93 0.166666666666667
34 93 0.117647058823529
35 93 0.0625
37 93 0.388888888888889
38 93 0.714285714285714
39 93 0.642857142857143
40 93 0.6875
41 93 0.933333333333333
42 93 0.294117647058823
43 93 0.5
45 93 0.1875
46 93 0.571428571428571
48 93 0.3125
49 93 0.714285714285714
50 93 0.823529411764706
51 93 0.2
52 93 0.8125
53 93 0.285714285714286
54 93 0.529411764705882
55 93 0.846153846153846
56 93 0.1875
57 93 0.615384615384615
59 93 0.928571428571429
60 93 0.769230769230769
61 93 0.9375
62 93 0.857142857142857
63 93 0.923076923076923
64 93 0.714285714285714
65 93 0.214285714285714
66 93 0.133333333333333
68 93 0.571428571428571
70 93 0.866666666666667
71 93 0.642857142857143
72 93 0.333333333333333
74 93 0.8
75 93 0.857142857142857
76 93 0.235294117647059
79 93 0.5
80 93 0.117647058823529
81 93 0.692307692307692
82 93 0.588235294117647
83 93 0.571428571428571
84 93 0.882352941176471
85 93 0.928571428571429
86 93 0.222222222222222
87 93 0.882352941176471
88 93 0.5
92 93 0.6875
8 94 0.933333333333333
9 94 0.882352941176471
10 94 0.176470588235294
11 94 0.375
12 94 0.0625
20 94 0.285714285714286
21 94 0.882352941176471
22 94 0.6
28 94 0.176470588235294
30 94 0.0588235294117647
37 94 0.235294117647059
38 94 0.285714285714286
39 94 0.214285714285714
40 94 0.3125
41 94 0.733333333333333
42 94 0.117647058823529
43 94 0.235294117647059
46 94 0.285714285714286
48 94 0.125
49 94 0.357142857142857
50 94 0.352941176470588
52 94 0.8125
53 94 0.0714285714285714
54 94 0.176470588235294
55 94 0.384615384615385
57 94 0.307692307692308
59 94 0.714285714285714
60 94 0.307692307692308
61 94 0.5
62 94 0.857142857142857
63 94 0.846153846153846
64 94 0.357142857142857
68 94 0.285714285714286
70 94 0.333333333333333
71 94 0.214285714285714
72 94 0.588235294117647
74 94 0.866666666666667
75 94 0.785714285714286
76 94 0.0588235294117647
79 94 0.235294117647059
81 94 0.384615384615385
82 94 0.941176470588235
83 94 0.928571428571429
84 94 0.529411764705882
85 94 0.5
86 94 0.411764705882353
87 94 0.470588235294118
88 94 0.25
92 94 0.3125
93 94 0.588235294117647
8 95 0.666666666666667
9 95 0.882352941176471
10 95 0.0588235294117647
11 95 0.1875
12 95 0.0625
20 95 0.0714285714285714
21 95 0.705882352941176
22 95 0.4
28 95 0.0588235294117647
37 95 0.0588235294117647
38 95 0.0714285714285714
39 95 0.0714285714285714
40 95 0.125
41 95 0.533333333333333
43 95 0.0588235294117647
46 95 0.142857142857143
49 95 0.142857142857143
50 95 0.176470588235294
52 95 0.625
53 95 0.0714285714285714
54 95 0.0588235294117647
55 95 0.153846153846154
57 95 0.0769230769230769
59 95 0.5
60 95 0.0769230769230769
61 95 0.3125
62 95 0.642857142857143
63 95 0.615384615384615
64 95 0.142857142857143
68 95 0.0714285714285714
70 95 0.133333333333333
71 95 0.0714285714285714
72 95 0.882352941176471
73 95 0.117647058823529
74 95 0.666666666666667
75 95 0.642857142857143
79 95 0.0588235294117647
81 95 0.153846153846154
82 95 0.705882352941176
83 95 0.785714285714286
84 95 0.352941176470588
85 95 0.285714285714286
86 95 0.705882352941176
87 95 0.294117647058823
88 95 0.0625
92 95 0.125
93 95 0.411764705882353
94 95 0.705882352941176
8 96 1
9 96 0.882352941176471
10 96 0.176470588235294
11 96 0.4375
12 96 0.0625
20 96 0.357142857142857
21 96 0.882352941176471
22 96 0.666666666666667
28 96 0.176470588235294
30 96 0.0588235294117647
37 96 0.235294117647059
38 96 0.357142857142857
39 96 0.285714285714286
40 96 0.375
41 96 0.8
42 96 0.117647058823529
43 96 0.294117647058823
46 96 0.357142857142857
48 96 0.125
49 96 0.428571428571429
50 96 0.411764705882353
52 96 0.875
53 96 0.0714285714285714
54 96 0.235294117647059
55 96 0.384615384615385
57 96 0.384615384615385
59 96 0.785714285714286
60 96 0.384615384615385
61 96 0.5625
62 96 0.928571428571429
63 96 0.923076923076923
64 96 0.428571428571429
68 96 0.357142857142857
70 96 0.4
71 96 0.285714285714286
72 96 0.588235294117647
74 96 0.933333333333333
75 96 0.857142857142857
76 96 0.0588235294117647
79 96 0.294117647058823
81 96 0.461538461538462
82 96 0.882352941176471
83 96 0.928571428571429
84 96 0.588235294117647
85 96 0.571428571428571
86 96 0.411764705882353
87 96 0.529411764705882
88 96 0.3125
92 96 0.375
93 96 0.647058823529412
94 96 0.882352941176471
95 96 0.705882352941176
8 97 1
9 97 0.875
10 97 0.1875
11 97 0.4375
12 97 0.0625
20 97 0.357142857142857
21 97 0.875
22 97 0.666666666666667
28 97 0.1875
30 97 0.0625
37 97 0.25
38 97 0.357142857142857
39 97 0.285714285714286
40 97 0.375
41 97 0.8
42 97 0.125
43 97 0.3125
46 97 0.357142857142857
48 97 0.125
49 97 0.428571428571429
50 97 0.4375
52 97 0.875
53 97 0.0714285714285714
54 97 0.25
55 97 0.384615384615385
57 97 0.384615384615385
59 97 0.785714285714286
60 97 0.384615384615385
61 97 0.5625
62 97 0.928571428571429
63 97 0.923076923076923
64 97 0.428571428571429
68 97 0.357142857142857
70 97 0.4
71 97 0.285714285714286
72 97 0.5625
74 97 0.933333333333333
75 97 0.857142857142857
76 97 0.0625
79 97 0.3125
81 97 0.461538461538462
82 97 0.875
83 97 0.857142857142857
84 97 0.625
85 97 0.571428571428571
86 97 0.375
87 97 0.5625
88 97 0.3125
92 97 0.375
93 97 0.6875
94 97 0.9375
95 97 0.6875
96 97 1
8 98 0.666666666666667
9 98 0.444444444444444
10 98 0.411764705882353
11 98 0.9375
12 98 0.3125
18 98 0.133333333333333
19 98 0.266666666666667
20 98 0.857142857142857
21 98 0.470588235294118
22 98 0.933333333333333
23 98 0.25
26 98 0.1875
28 98 0.411764705882353
30 98 0.222222222222222
32 98 0.285714285714286
33 98 0.222222222222222
34 98 0.117647058823529
35 98 0.0625
37 98 0.444444444444444
38 98 0.785714285714286
39 98 0.714285714285714
40 98 0.75
41 98 0.866666666666667
42 98 0.352941176470588
43 98 0.555555555555556
45 98 0.25
46 98 0.642857142857143
48 98 0.375
49 98 0.785714285714286
50 98 0.823529411764706
51 98 0.266666666666667
52 98 0.75
53 98 0.357142857142857
54 98 0.588235294117647
55 98 0.923076923076923
56 98 0.25
57 98 0.692307692307692
59 98 0.857142857142857
60 98 0.846153846153846
61 98 0.9375
62 98 0.785714285714286
63 98 0.846153846153846
64 98 0.785714285714286
65 98 0.285714285714286
66 98 0.2
68 98 0.642857142857143
70 98 0.933333333333333
71 98 0.714285714285714
72 98 0.277777777777778
74 98 0.733333333333333
75 98 0.785714285714286
76 98 0.294117647058823
79 98 0.555555555555556
80 98 0.176470588235294
81 98 0.769230769230769
82 98 0.529411764705882
83 98 0.5
84 98 0.882352941176471
85 98 0.928571428571429
86 98 0.166666666666667
87 98 0.882352941176471
88 98 0.5625
92 98 0.75
93 98 0.944444444444444
94 98 0.529411764705882
95 98 0.352941176470588
96 98 0.588235294117647
97 98 0.625
1 99 0.3125
4 99 0.375
5 99 0.375
7 99 0.133333333333333
8 99 0.0666666666666667
9 99 0.0625
10 99 0.75
11 99 0.3125
12 99 0.9375
13 99 0.0625
15 99 0.384615384615385
16 99 0.125
17 99 0.5
18 99 0.733333333333333
19 99 0.933333333333333
20 99 0.5
21 99 0.0625
22 99 0.133333333333333
23 99 0.8125
25 99 0.0625
26 99 0.6875
27 99 0.1875
28 99 0.8125
29 99 0.133333333333333
30 99 0.75
31 99 0.375
32 99 0.928571428571429
33 99 0.75
34 99 0.6875
35 99 0.5
36 99 0.4
37 99 0.8125
38 99 0.571428571428571
39 99 0.642857142857143
40 99 0.5625
41 99 0.133333333333333
42 99 0.875
43 99 0.6875
44 99 0.4375
45 99 0.75
46 99 0.571428571428571
47 99 0.0666666666666667
48 99 0.8125
49 99 0.571428571428571
50 99 0.375
51 99 0.866666666666667
52 99 0.125
53 99 0.785714285714286
54 99 0.625
55 99 0.461538461538462
56 99 0.8125
57 99 0.692307692307692
59 99 0.142857142857143
60 99 0.538461538461538
61 99 0.1875
62 99 0.0714285714285714
63 99 0.0769230769230769
64 99 0.5
65 99 0.928571428571429
66 99 0.733333333333333
67 99 0.3125
68 99 0.571428571428571
70 99 0.333333333333333
71 99 0.642857142857143
74 99 0.0666666666666667
75 99 0.0714285714285714
76 99 0.875
79 99 0.6875
80 99 0.75
81 99 0.538461538461538
82 99 0.0625
83 99 0.0714285714285714
84 99 0.1875
85 99 0.142857142857143
87 99 0.25
88 99 0.625
90 99 0.533333333333333
91 99 0.25
92 99 0.5625
93 99 0.25
94 99 0.0625
96 99 0.0625
97 99 0.0625
98 99 0.3125
1 100 0.25
4 100 0.25
5 100 0.25
7 100 0.133333333333333
8 100 0.2
9 100 0.176470588235294
10 100 0.882352941176471
11 100 0.4375
12 100 0.75
13 100 0.0625
15 100 0.230769230769231
16 100 0.125
17 100 0.285714285714286
18 100 0.466666666666667
19 100 0.666666666666667
20 100 0.642857142857143
21 100 0.117647058823529
22 100 0.266666666666667
23 100 0.625
25 100 0.0588235294117647
26 100 0.4375
27 100 0.125
28 100 0.941176470588235
29 100 0.133333333333333
30 100 0.470588235294118
31 100 0.25
32 100 0.857142857142857
33 100 0.470588235294118
34 100 0.411764705882353
35 100 0.3125
36 100 0.266666666666667
37 100 1
38 100 0.714285714285714
39 100 0.785714285714286
40 100 0.6875
41 100 0.266666666666667
42 100 0.823529411764706
43 100 0.882352941176471
44 100 0.25
45 100 0.5
46 100 0.857142857142857
47 100 0.0666666666666667
48 100 0.9375
49 100 0.714285714285714
50 100 0.470588235294118
51 100 0.6
52 100 0.25
53 100 0.928571428571429
54 100 0.764705882352941
55 100 0.615384615384615
56 100 0.5625
57 100 0.846153846153846
59 100 0.285714285714286
60 100 0.692307692307692
61 100 0.3125
62 100 0.214285714285714
63 100 0.230769230769231
64 100 0.714285714285714
65 100 0.714285714285714
66 100 0.466666666666667
67 100 0.25
68 100 0.857142857142857
70 100 0.466666666666667
71 100 0.785714285714286
74 100 0.2
75 100 0.214285714285714
76 100 0.823529411764706
79 100 0.882352941176471
80 100 0.470588235294118
81 100 0.692307692307692
82 100 0.176470588235294
83 100 0.142857142857143
84 100 0.294117647058823
85 100 0.285714285714286
87 100 0.352941176470588
88 100 0.875
90 100 0.266666666666667
91 100 0.176470588235294
92 100 0.6875
93 100 0.352941176470588
94 100 0.176470588235294
95 100 0.0588235294117647
96 100 0.176470588235294
97 100 0.1875
98 100 0.411764705882353
99 100 0.75
